Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
1952,Helsinki,Athletics,Athletics,Geza Varasdi,HUN,Men,4X100M Relay,Bronze,Hungary
1952,Helsinki,Athletics,Athletics,Laszlo Zarandi,HUN,Men,4X100M Relay,Bronze,Hungary
1952,Helsinki,Athletics,Athletics,Antal Roka,HUN,Men,50KM Walk,Bronze,Hungary
1952,Helsinki,Athletics,Athletics,Imre Nemeth,HUN,Men,Hammer Throw,Bronze,Hungary
1952,Helsinki,Athletics,Athletics,Jozsef Csermak,HUN,Men,Hammer Throw,Gold,Hungary
1952,Helsinki,Athletics,Athletics,Ödön Földessy,HUN,Men,Long Jump,Bronze,Hungary
1952,Helsinki,Boxing,Boxing,Laszlo Papp,HUN,Men,67 - 71KG (Light-Middleweight),Gold,Hungary
1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,Gabor Novak,HUN,Men,C-1 10000M,Silver,Hungary
1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,Janos Parti,HUN,Men,C-1 1000M (Canoe Single),Silver,Hungary
1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,Jozsef Gurovics,HUN,Men,K-2 10000M,Bronze,Hungary
1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,Ferenc Varga,HUN,Men,K-2 10000M,Bronze,Hungary
1952,Helsinki,Fencing,Fencing,Ilona Elek,HUN,Women,Foil Individual,Silver,Hungary
1952,Helsinki,Fencing,Fencing,Tibor Berczelly,HUN,Men,Foil Team,Bronze,Hungary
1952,Helsinki,Fencing,Fencing,Aladar Gerevich,HUN,Men,Foil Team,Bronze,Hungary
1952,Helsinki,Fencing,Fencing,Lajos Maszlay,HUN,Men,Foil Team,Bronze,Hungary
1952,Helsinki,Fencing,Fencing,Endre Palocz,HUN,Men,Foil Team,Bronze,Hungary
1952,Helsinki,Fencing,Fencing,Jozsef Sakovics,HUN,Men,Foil Team,Bronze,Hungary
1952,Helsinki,Fencing,Fencing,Endre Tilli,HUN,Men,Foil Team,Bronze,Hungary
1952,Helsinki,Fencing,Fencing,Tibor Berczelly,HUN,Men,Sabre Individual,Bronze,Hungary
1952,Helsinki,Fencing,Fencing,Pal Adam Kovacs,HUN,Men,Sabre Individual,Gold,Hungary
1952,Helsinki,Fencing,Fencing,Aladar Gerevich,HUN,Men,Sabre Individual,Silver,Hungary
1952,Helsinki,Fencing,Fencing,Tibor Berczelly,HUN,Men,Sabre Team,Gold,Hungary
1952,Helsinki,Fencing,Fencing,Aladar Gerevich,HUN,Men,Sabre Team,Gold,Hungary
1952,Helsinki,Fencing,Fencing,Rudolf Karpati,HUN,Men,Sabre Team,Gold,Hungary
1952,Helsinki,Fencing,Fencing,Pal Adam Kovacs,HUN,Men,Sabre Team,Gold,Hungary
1952,Helsinki,Fencing,Fencing,Bertalan Papp,HUN,Men,Sabre Team,Gold,Hungary
1952,Helsinki,Fencing,Fencing,Laszlo Rajcsanyi,HUN,Men,Sabre Team,Gold,Hungary
1952,Helsinki,Football,Football,Jozsef Bozsik,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Laszlo Budai,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Jenö Buzanszky,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Lajos Csordas,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Zoltan Czibor,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Jenö Dalnoki,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Gyula Grosics,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Nandor Hidegkuti,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Sandor Kocsis,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Imre Kovacs,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Mihaly Lantos,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Gyula Lorant,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Peter Palotas,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Ferenc Puskas,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Football,Football,Jozsef Zakarias,HUN,Men,Football,Gold,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Margit Korondi,HUN,Women,Balance Beam,Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Margit Korondi,HUN,Women,Floor Exercises,Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Agnes Keleti,HUN,Women,Floor Exercises,Gold,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Margit Korondi,HUN,Women,Individual All-Round,Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Andrea Bodo-Molnar,HUN,Women,Team Competition,Silver,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Laszlone Daruhazi,HUN,Women,Team Competition,Silver,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Karolyne Gulyas,HUN,Women,Team Competition,Silver,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Agnes Keleti,HUN,Women,Team Competition,Silver,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Margit Korondi,HUN,Women,Team Competition,Silver,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Karolyne Perenyi,HUN,Women,Team Competition,Silver,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Olga Tass Lemhenyi,HUN,Women,Team Competition,Silver,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Laszlone Zalai,HUN,Women,Team Competition,Silver,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Andrea Bodo-Molnar,HUN,Women,"Team, Portable Apparatus",Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Laszlone Daruhazi,HUN,Women,"Team, Portable Apparatus",Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Karolyne Gulyas,HUN,Women,"Team, Portable Apparatus",Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Agnes Keleti,HUN,Women,"Team, Portable Apparatus",Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Margit Korondi,HUN,Women,"Team, Portable Apparatus",Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Karolyne Perenyi,HUN,Women,"Team, Portable Apparatus",Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Olga Tass Lemhenyi,HUN,Women,"Team, Portable Apparatus",Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Laszlone Zalai,HUN,Women,"Team, Portable Apparatus",Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Agnes Keleti,HUN,Women,Uneven Bars,Bronze,Hungary
1952,Helsinki,Gymnastics,Artistic G.,Margit Korondi,HUN,Women,Uneven Bars,Gold,Hungary
1952,Helsinki,Modern Pentathlon,Modern Pentath.,Istvan Szondi,HUN,Men,Individual Competition,Bronze,Hungary
1952,Helsinki,Modern Pentathlon,Modern Pentath.,Gabor Benedek,HUN,Men,Individual Competition,Silver,Hungary
1952,Helsinki,Modern Pentathlon,Modern Pentath.,Gabor Benedek,HUN,Men,Team Competition,Gold,Hungary
1952,Helsinki,Modern Pentathlon,Modern Pentath.,Aladar Kovacsi,HUN,Men,Team Competition,Gold,Hungary
1952,Helsinki,Modern Pentathlon,Modern Pentath.,Istvan Szondi,HUN,Men,Team Competition,Gold,Hungary
1952,Helsinki,Shooting,Shooting,Karoly Takacs,HUN,Men,25M Rapid Fire Pistol (60 Shots),Gold,Hungary
1952,Helsinki,Shooting,Shooting,Szilard Kun,HUN,Men,25M Rapid Fire Pistol (60 Shots),Silver,Hungary
1952,Helsinki,Shooting,Shooting,Ambrus Balogh,HUN,Men,50M Pistol (60 Shots),Bronze,Hungary
1952,Helsinki,Wrestling,Wrestling Free.,György Gurics,HUN,Men,73 - 79KG (Middleweight),Bronze,Hungary
1952,Helsinki,Wrestling,Wrestling Gre-R,Imre Hodos,HUN,Men,52 - 57KG (Bantamweight),Gold,Hungary
1952,Helsinki,Wrestling,Wrestling Gre-R,Imre Polyak,HUN,Men,57 - 61KG (Featherweight),Silver,Hungary
1952,Helsinki,Wrestling,Wrestling Gre-R,Miklos Szilvasi,HUN,Men,67 - 73KG (Welterweight),Gold,Hungary
1956,Melbourne / Stockholm,Aquatics,Swimming,Eva Szekely,HUN,Women,200M Breaststroke,Silver,Hungary
1956,Melbourne / Stockholm,Aquatics,Swimming,György Tumpek,HUN,Men,200M Butterfly,Bronze,Hungary
1956,Melbourne / Stockholm,Aquatics,Water polo,Antal Bolvari,HUN,Men,Water Polo,Gold,Hungary
1956,Melbourne / Stockholm,Aquatics,Water polo,Otto Boros,HUN,Men,Water Polo,Gold,Hungary
1956,Melbourne / Stockholm,Aquatics,Water polo,Dezso Gyarmati,HUN,Men,Water Polo,Gold,Hungary
1956,Melbourne / Stockholm,Aquatics,Water polo,Istvan Hevesi,HUN,Men,Water Polo,Gold,Hungary
1956,Melbourne / Stockholm,Aquatics,Water polo,Laszlo Jenei,HUN,Men,Water Polo,Gold,Hungary
1956,Melbourne / Stockholm,Aquatics,Water polo,Tivadar Kanizsa,HUN,Men,Water Polo,Gold,Hungary
1956,Melbourne / Stockholm,Aquatics,Water polo,György Karpati,HUN,Men,Water Polo,Gold,Hungary
1956,Melbourne / Stockholm,Aquatics,Water polo,Kalman Markovics,HUN,Men,Water Polo,Gold,Hungary
1956,Melbourne / Stockholm,Aquatics,Water polo,Mihaly Mayer,HUN,Men,Water Polo,Gold,Hungary
1956,Melbourne / Stockholm,Aquatics,Water polo,Istvan Szivos,HUN,Men,Water Polo,Gold,Hungary
1956,Melbourne / Stockholm,Aquatics,Water polo,Ervin Zador,HUN,Men,Water Polo,Gold,Hungary
1956,Melbourne / Stockholm,Athletics,Athletics,Jozsef Kovacs,HUN,Men,10000M,Silver,Hungary
1956,Melbourne / Stockholm,Athletics,Athletics,Sandor Rozsnyoi,HUN,Men,3000M Steeplechase,Silver,Hungary
1956,Melbourne / Stockholm,Boxing,Boxing,Laszlo Papp,HUN,Men,67 - 71KG (Light-Middleweight),Gold,Hungary
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,Janos Parti,HUN,Men,C-1 10000M,Silver,Hungary
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,Istvan Hernek,HUN,Men,C-1 1000M (Canoe Single),Silver,Hungary
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,Imre Farkas,HUN,Men,C-2 10000M,Bronze,Hungary
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,Jozsef Hunics,HUN,Men,C-2 10000M,Bronze,Hungary
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,Ferenc Mohacsi,HUN,Men,C-2 1000M (Canoe Double),Bronze,Hungary
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,Karoly Wieland,HUN,Men,C-2 1000M (Canoe Double),Bronze,Hungary
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,Ferenc Hatlaczky,HUN,Men,K-1 10000M,Silver,Hungary
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,Lajos Kiss,HUN,Men,K-1 1000M (Kayak Single),Bronze,Hungary
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,Laszlo Fabian,HUN,Men,K-2 10000M,Gold,Hungary
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,Janos Uranyi,HUN,Men,K-2 10000M,Gold,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Lajos Balthazar,HUN,Men,Épée Team,Silver,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Barnabas Berzsenyi,HUN,Men,Épée Team,Silver,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Jozsef Marosi,HUN,Men,Épée Team,Silver,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Ambrus Nagy,HUN,Men,Épée Team,Silver,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Bela Rerrich,HUN,Men,Épée Team,Silver,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Jozsef Sakovics,HUN,Men,Épée Team,Silver,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Mihaly Fülöp,HUN,Men,Foil Team,Bronze,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Jozsef Gyuricza,HUN,Men,Foil Team,Bronze,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Jozsef Marosi,HUN,Men,Foil Team,Bronze,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Jozsef Sakovics,HUN,Men,Foil Team,Bronze,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Lajos Somodi,HUN,Men,Foil Team,Bronze,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Endre Tilli,HUN,Men,Foil Team,Bronze,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Rudolf Karpati,HUN,Men,Sabre Individual,Gold,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Aladar Gerevich,HUN,Men,Sabre Team,Gold,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Jenö Hamori,HUN,Men,Sabre Team,Gold,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Rudolf Karpati,HUN,Men,Sabre Team,Gold,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Attila Keresztes,HUN,Men,Sabre Team,Gold,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Pal Adam Kovacs,HUN,Men,Sabre Team,Gold,Hungary
1956,Melbourne / Stockholm,Fencing,Fencing,Daniel Magai,HUN,Men,Sabre Team,Gold,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Agnes Keleti,HUN,Women,Balance Beam,Gold,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Agnes Keleti,HUN,Women,Floor Exercises,Gold,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Agnes Keleti,HUN,Women,Individual All-Round,Silver,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Andrea Bodo-Molnar,HUN,Women,Team Competition,Silver,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Erzsebet Gulyas-Köteles,HUN,Women,Team Competition,Silver,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Agnes Keleti,HUN,Women,Team Competition,Silver,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Aliz Kertesz,HUN,Women,Team Competition,Silver,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Margit Korondi,HUN,Women,Team Competition,Silver,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Olga Tass Lemhenyi,HUN,Women,Team Competition,Silver,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Andrea Bodo-Molnar,HUN,Women,"Team, Portable Apparatus",Gold,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Erzsebet Gulyas-Köteles,HUN,Women,"Team, Portable Apparatus",Gold,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Agnes Keleti,HUN,Women,"Team, Portable Apparatus",Gold,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Aliz Kertesz,HUN,Women,"Team, Portable Apparatus",Gold,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Margit Korondi,HUN,Women,"Team, Portable Apparatus",Gold,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Olga Tass Lemhenyi,HUN,Women,"Team, Portable Apparatus",Gold,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Agnes Keleti,HUN,Women,Uneven Bars,Gold,Hungary
1956,Melbourne / Stockholm,Gymnastics,Artistic G.,Olga Tass Lemhenyi,HUN,Women,Vault,Bronze,Hungary
1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,Imre Polyak,HUN,Men,57 - 61KG (Featherweight),Silver,Hungary
1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,Gyula Toth,HUN,Men,61 - 67KG (Lightweight),Bronze,Hungary
1960,Rome,Aquatics,Water polo,Otto Boros,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Aquatics,Water polo,Zoltan Dömötör,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Aquatics,Water polo,Laszlo Felkai,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Aquatics,Water polo,Dezso Gyarmati,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Aquatics,Water polo,Istvan Hevesi,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Aquatics,Water polo,Laszlo Jenei,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Aquatics,Water polo,Tivadar Kanizsa,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Aquatics,Water polo,György Karpati,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Aquatics,Water polo,Andras Katona,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Aquatics,Water polo,Kalman Markovics,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Aquatics,Water polo,Mihaly Mayer,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Aquatics,Water polo,Peter Rusoran,HUN,Men,Water Polo,Bronze,Hungary
1960,Rome,Athletics,Athletics,Istvan Roszavölgyi,HUN,Men,1500M,Bronze,Hungary
1960,Rome,Athletics,Athletics,Gyula Zsivotzky,HUN,Men,Hammer Throw,Silver,Hungary
1960,Rome,Athletics,Athletics,Gergely Kulcsar,HUN,Men,Javelin Throw,Bronze,Hungary
1960,Rome,Boxing,Boxing,Gyula Török,HUN,Men,- 51KG (Flyweight),Gold,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,Janos Parti,HUN,Men,C-1 1000M (Canoe Single),Gold,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,Imre Farkas,HUN,Men,C-2 1000M (Canoe Double),Bronze,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,Andras Istvan Töro,HUN,Men,C-2 1000M (Canoe Double),Bronze,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,Imre Szöllösi,HUN,Men,K-1 1000M (Kayak Single),Silver,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,Imre Kemeczei,HUN,Men,K-1 4X500M,Silver,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,György Meszaros,HUN,Men,K-1 4X500M,Silver,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,Andras Szente,HUN,Men,K-1 4X500M,Silver,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,Imre Szöllösi,HUN,Men,K-1 4X500M,Silver,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,György Meszaros,HUN,Men,K-2 1000M (Kayak Double),Silver,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,Andras Szente,HUN,Men,K-2 1000M (Kayak Double),Silver,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,Klara Banfalvi-Fried,HUN,Women,K-2 500M (Kayak Double),Bronze,Hungary
1960,Rome,Canoe / Kayak,Canoe / Kayak F,Vilma Egresi,HUN,Women,K-2 500M (Kayak Double),Bronze,Hungary
1960,Rome,Fencing,Fencing,Lidia Dömölki-Sakovics,HUN,Women,Foil Team,Silver,Hungary
1960,Rome,Fencing,Fencing,Katalin Juhasz-Nagy,HUN,Women,Foil Team,Silver,Hungary
1960,Rome,Fencing,Fencing,Magdolna Nyari-Kovacs,HUN,Women,Foil Team,Silver,Hungary
1960,Rome,Fencing,Fencing,Ildiko Rejto-Ujlaki,HUN,Women,Foil Team,Silver,Hungary
1960,Rome,Fencing,Fencing,Györgyi Szekely-Marvalics,HUN,Women,Foil Team,Silver,Hungary
1960,Rome,Fencing,Fencing,Rudolf Karpati,HUN,Men,Sabre Individual,Gold,Hungary
1960,Rome,Fencing,Fencing,Zoltan Horvath,HUN,Men,Sabre Individual,Silver,Hungary
1960,Rome,Fencing,Fencing,Gabor Delneki,HUN,Men,Sabre Team,Gold,Hungary
1960,Rome,Fencing,Fencing,Aladar Gerevich,HUN,Men,Sabre Team,Gold,Hungary
1960,Rome,Fencing,Fencing,Zoltan Horvath,HUN,Men,Sabre Team,Gold,Hungary
1960,Rome,Fencing,Fencing,Rudolf Karpati,HUN,Men,Sabre Team,Gold,Hungary
1960,Rome,Fencing,Fencing,Pal Adam Kovacs,HUN,Men,Sabre Team,Gold,Hungary
1960,Rome,Fencing,Fencing,Tamas Mendelenyi,HUN,Men,Sabre Team,Gold,Hungary
1960,Rome,Football,Football,Florian Albert,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Jenö Dalnoki,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Zoltan Dudas,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Janos Dunai,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Lajos Farago,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Janos Göröcs,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Ferenc Kovacs,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Dezsö Novak,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Pal Orosz,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Laszlo (Tibor) Pal,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Tibor (Laszlo) Pal,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Gyula Rakosi,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Imre Satori,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Ernö Solymosi,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Gabor Török,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Pal Varhidi,HUN,Men,Football,Bronze,Hungary
1960,Rome,Football,Football,Oszkar Vilezsal,HUN,Men,Football,Bronze,Hungary
1960,Rome,Modern Pentathlon,Modern Pentath.,Ferenc Nemeth,HUN,Men,Individual Competition,Gold,Hungary
1960,Rome,Modern Pentathlon,Modern Pentath.,Imre Nagy,HUN,Men,Individual Competition,Silver,Hungary
1960,Rome,Modern Pentathlon,Modern Pentath.,Andras Balczo,HUN,Men,Team Competition,Gold,Hungary
1960,Rome,Modern Pentathlon,Modern Pentath.,Imre Nagy,HUN,Men,Team Competition,Gold,Hungary
1960,Rome,Modern Pentathlon,Modern Pentath.,Ferenc Nemeth,HUN,Men,Team Competition,Gold,Hungary
1960,Rome,Weightlifting,Weightlifting,Gyözö Veres,HUN,Men,"67.5 - 75KG, Total (Middleweight)",Bronze,Hungary
1960,Rome,Wrestling,Wrestling Gre-R,Imre Polyak,HUN,Men,57 - 61KG (Featherweight),Silver,Hungary
1964,Tokyo,Aquatics,Water polo,Miklos Ambrus,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Aquatics,Water polo,Andras Bodnar,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Aquatics,Water polo,Otto Boros,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Aquatics,Water polo,Zoltan Dömötör,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Aquatics,Water polo,Laszlo Felkai,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Aquatics,Water polo,Dezso Gyarmati,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Aquatics,Water polo,Tivadar Kanizsa,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Aquatics,Water polo,György Karpati,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Aquatics,Water polo,Janos Konrad,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Aquatics,Water polo,Mihaly Mayer,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Aquatics,Water polo,Denes Pocsik,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Aquatics,Water polo,Peter Rusoran,HUN,Men,Water Polo,Gold,Hungary
1964,Tokyo,Athletics,Athletics,Gyula Zsivotzky,HUN,Men,Hammer Throw,Silver,Hungary
1964,Tokyo,Athletics,Athletics,Gergely Kulcsar,HUN,Men,Javelin Throw,Silver,Hungary
1964,Tokyo,Athletics,Athletics,Marta Antal-Rudas,HUN,Women,Javelin Throw,Silver,Hungary
1964,Tokyo,Athletics,Athletics,Vilmos Varju,HUN,Men,Shot Put,Bronze,Hungary
1964,Tokyo,Canoe / Kayak,Canoe / Kayak F,Mihaly Hesz,HUN,Men,K-1 1000M (Kayak Single),Silver,Hungary
1964,Tokyo,Fencing,Fencing,Arpad Barany,HUN,Men,Épée Team,Gold,Hungary
1964,Tokyo,Fencing,Fencing,Tamas Gabor,HUN,Men,Épée Team,Gold,Hungary
1964,Tokyo,Fencing,Fencing,Istvan Kausz,HUN,Men,Épée Team,Gold,Hungary
1964,Tokyo,Fencing,Fencing,Gyözö Kulcsar,HUN,Men,Épée Team,Gold,Hungary
1964,Tokyo,Fencing,Fencing,Zoltan Nemere,HUN,Men,Épée Team,Gold,Hungary
1964,Tokyo,Fencing,Fencing,Ildiko Rejto-Ujlaki,HUN,Women,Foil Individual,Gold,Hungary
1964,Tokyo,Fencing,Fencing,Judit Agoston-Mendelenyi,HUN,Women,Foil Team,Gold,Hungary
1964,Tokyo,Fencing,Fencing,Lidia Dömölki-Sakovics,HUN,Women,Foil Team,Gold,Hungary
1964,Tokyo,Fencing,Fencing,Katalin Juhasz-Nagy,HUN,Women,Foil Team,Gold,Hungary
1964,Tokyo,Fencing,Fencing,Paula Marosi-Foldesi,HUN,Women,Foil Team,Gold,Hungary
1964,Tokyo,Fencing,Fencing,Ildiko Rejto-Ujlaki,HUN,Women,Foil Team,Gold,Hungary
1964,Tokyo,Fencing,Fencing,Tibor Pezsa,HUN,Men,Sabre Individual,Gold,Hungary
1964,Tokyo,Football,Football,Ferenc Bene,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Tibor Csernai,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Janos Farkas,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Jozsef Gelei,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Kalman Ihasz,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Sandor Katona,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Imre Komora,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Ferenc Nogradi,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Dezsö Novak,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Arpad Orban,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Karoly Palotai,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Antal Szentmihalyi,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Gusztav Szepesi,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Football,Football,Zoltan Varga,HUN,Men,Football,Gold,Hungary
1964,Tokyo,Gymnastics,Artistic G.,Ducza Aniko Janosi,HUN,Women,Floor Exercises,Bronze,Hungary
1964,Tokyo,Gymnastics,Artistic G.,Katalin Makray-Schmitt,HUN,Women,Uneven Bars,Silver,Hungary
1964,Tokyo,Modern Pentathlon,Modern Pentath.,Ferenc Török,HUN,Men,Individual Competition,Gold,Hungary
